ID,A1_2025,A2,A3_2025,A11,A12,A5,A13,A13a,A4pond,A4lr,A4sand,A4mo,A4plat,A4riv,A6bank,A6wade,A6boat,A6kayak,A6tube,A6craft,A6ice,A6othr,A7rod,A7fly,A7snag,A7sp,A7uw,A7arch,A7set,A7othr,Q11,A14pub,A14priv,A8,A9,A10,Q16,E7,Q18a,Q18b,Q18c,D4oga,D4tr,D4lrp,D4rsc,B1_2025,D4a_2025,D4b_2025,D4c_2025,D4d_2025,D4e_2025,D4f_2025,D4g_2025,D4h_2025,D4i_2025,D4j_2025,D4k_2025,D4l_2025,D4m_2025,C1jan_2025,C1feb_2025,C1mar_2025,C1apr_2025,C1may_2025,C1june_2025,C1july_2025,C1aug_2025,C1sept_2025,C1oct_2025,Q23_1,Q23_2,Q23_3,B2stb_no,B2stb_lrp,B2stb_rsc,B2wpr_no,B2wpr_lrp,B2wpr_rsc,B2whb_no,B2whb_lrp,B2whb_rsc,B2lmb_no,B2lmb_lrp,B2lmb_rsc,B2smb_no,B2smb_lrp,B2smb_rsc,B2sun_no,B2sun_lrp,B2sun_rsc,B2crp_no,B2crp_lrp,B2crp_rsc,B2ywp_no,B2ywp_lrp,B2ywp_rsc,B2wae_no,B2wae_lrp,B2wae_rsc,B2ntp_no,B2ntp_lrp,B2ntp_rsc,B2musk_no,B2musk_lrp,B2musk_rsc,B2ccf_no,B2ccf_lrp,B2ccf_rsc,B2bcf_no,B2bcf_lrp,B2bcf_rsc,B2fcf_no,B2fcf_lrp,B2fcf_rsc,B2bh_no,B2bh_lrp,B2bh_rsc,B2fwd_no,B2fwd_lrp,B2fwd_rsc,B2stur_no,B2stur_lrp,B2stur_rsc,B2carp_no,B2carp_lrp,B2carp_rsc,B2aCarp_no_2025,B2aCarp_lrp_2025,B2aCarp_rsc_2025,B2rbt_no,B2rbt_lrp,B2rbt_rsc,B2pdf_no,B2pdf_lrp,B2pdf_rsc,B2oth_no,B2oth_lrp,B2oth_rsc,B2any_no,B2any_lrp,B2any_rsc,B3stb,B3wpr,B3whb,B3lmb,B3smb,B3sun,B3crp,B3ywp,B3wae,B3ntp,B3musk,B3ccf,B3bcf,B3fcf,B3bh,B3fwd,B3stur,B3carp,B3aCarp_2025,B3rbt,B3pdf,B3oth,B3any,Q26,Q27,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,C2a,C2b,C2c,C2d,C2e,C2f,C2g,C2h,C2i,C2j,C2k,C2l,C2m,C2n,C2o,C2p,C2q,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,E1a,E1b,E1c,E1d,E1e,E1f,E1g,E1h,E1i,E1j,E1k,E1l,E1m,E1n,E1o,E1p,E2,Q34,Age,E8,F2,F3,Q38,mode,Source,Condition
364783,13,1, ,1,1,2, ,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,3,4,2,2,1, , ,1,2,2,2,2,9,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,2,1,2,3, ,3,2,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,1,3,2,1,1,4,1,1,4,3,3,4,4,4,2,2,1,3,3,1,3,3,3,4,4,4,5,4,4,3,3,3,3,3,4,4,5,4,4,4,3,4,4,2,4, ,2,3,4,4,4,2,3,2,1952,74,51101,"Its close to home. Very well managed. Kramper lake in Hubbard, Ne",Keep NFG doing a good job.,Check the water for possible perch in Kramper lake They would be very wellcome... and fun. Bring back the Oxbow lake. I plan on more fishing in 26. Thank You,2,8,1
365149,12,1, ,1,1,2, ,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1, ,6,5,3,2,2, , ,1,2,2,2,2, ,3,4,5,5,2,2,3,4,3,3,4,4,3, , , , ,3,3,3, , , ,4,4,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,5,4, , , ,4, ,4, , , , , , , , , , , , , ,4,2, , , , , , , ,3,3,3,3,3,3,3,3,1,3,4,4,3,2,3,4,4,3,4,3,3,3,3,4,4,3,3,4,4,2,2,4,2,4,3,4,4,4,3,2,3,4,4,4,4,2,1965,61,80723, , , ,2,8,1
365303,13,1, ,1,2,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2, ,1,2,2,2,2,1, , ,1,2,2,2,2,7,3,2,4,3,4,2,3,2,4,4,4,4,3,12,12,12,12,2,2,2,2,12,12,6,1,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0, , , ,5, ,5,5,5, , , ,5, , , , , , , , , , ,5,2, , , , , , , ,4,3,2,3,1,5,1,1,1,1,1,4,2,1,4,5,5,4,4,3,4,3,3,4,4,3,5,4,3,4,5,1,1,5,5,3,3,1,3,4,5,3,2,2,5,2,1946,80,32765,Getting out with family - catching fish is a bonus, ,"Enjoy fishing in Nebraska ponds and resevoirs and The variety of fish available To Catch. In my younger years I usually Kept the fish I caught for eating. As I aged, catch & release is great satisfaction",2,8,1
365501,4,1, ,2, ,2, ,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,4,4,2,1,1, , ,1,2,2,2,2,9,4,4,3,4,2,5,4,2,4,3,4,4,5,12,12,12,12,12,3,12,12,12,12,3,4,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , , , , , , ,1, , , , , , , , , , , , , ,1,1,3,1,1,1,1,1,1,4,4,4,5,5,4,3,5,1,4,1,1,1,1,5,5,5,5,5,4,4,2,4,2,2,2,4,4,4,4,5,5,2,4,4,4,5,5,4,4,4,5,4,5,5,2,1958,68,68756, , ,I appreciate you people asking for people's opinions and thoughts. I would really like to see more young people fishing.,2,8,1
365675,4,1, ,1,2,2, ,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,4,2,2, , ,1,2,2,2,2,9,2,2,2,5,3,5,3,3,4,4,4,4,3,12,12,12,2,5,6,6,6,5,5,2,5,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , , , , , , ,4, , , , , , , , , , , , , ,4,2, , , , , , , ,5,5,5,1,3,5,5,5,1,5,5,5,3,1,5,5,5,3,4,3,3,4,1,5,5,1,3,5,4,5,3,5,2,2,5,1,3,5,3,4,4,2,3,3,5,1,1970,56,69356,"The beauty of our state. Seeing different species of not only fish, but birds, and animals.",Stock more walleye on western end of state!, ,2,8,1
366001,21,2,1,2,2,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , ,3,3, , ,1, , ,1, , , , ,7, , ,4,4,4,3,3,2, , ,3,3,3,12,12,12,12,12,12,12,12,12,12, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,3,3,3,3,4,3,3,1,2,1,2,3,1,3,4,4,4,4,2,4,2,4,2,2,4,4,4,4,4,3,2,2,3,2,4,3,4,3,3,3,3,4,3,3,2,1947,79,69034, , , ,2,8,2
366307,7,1, ,1,2,2, ,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,1,2,4,4,1,1,2, , ,1,1,2,1,1,9,4,2,4,4,4,4,3,3,4,4,2,4,2,2,2,2,5,7,7,7,7,4,2,2,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0, ,5,5,5,5,4,4,4,4,4, ,4, , , , , , , ,5, , , ,1,6,2,2,3,2,2,2,4,5,3,2,4,1,3,4,1,4,2,3,1,3,4,4,5,1,2,4,2,5,1,5,5,1,5,5,5,4,2,2,1,4,4,4,3,2,4,2,4,4,4,1,4,2,1983,43,69301,Diversity of fishing opportunities, , ,2,8,1
367226,10,1, ,2,2,2, , ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1, ,6,1,4,1,1, , ,1,2,2,2,2, ,1,4,5,5,4,5,4,5,3,3,4,4,3, , , , ,1,3,2,2, , ,2, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,4, , , , ,4, , ,4, , , , , , , , , , , ,2, , , , , , , ,3,4,3,3,3,3,3,4,1,3, ,3,3,3, ,3,3, , , , , , ,5,5,5, , , ,2,2,3,1,4,3,1,4,5,4,2,2,2,4,3,5,2,1951,75,69146, ,No one should Fish at any lake During spawn season. Not along the Dam., ,2,8,2
367364,7,1, ,1,2,2, ,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1, ,2,2,2,2,1, , ,1,2,2,2,2,23,3,4,3,4,4,4,3,3,4,4,4,4,3,12,12,12,4,5,8,9,8,8,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , ,3,3,3,3,3,3,3,3,1,3,4,3,3,2,4,4,3,3,4,3,3,3,3,3,3,2,3,4,4,4,4,4,2,3,3,4,3,5,4,4,4,2,2,2,4,2,1958,68,68949,Eating what we catch., , ,2,8,1
367670,4,1, ,2, ,2, ,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2, , ,4,2,4,2,1, , ,1, , , ,2, ,2,2, ,3,4,4,4,5,3,3,4,4,5,3, , , ,2,3,4,4, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , , , , , , , , , , , , , , , , ,1,5, , , ,6,6,6,4,2,4,4,3,4,3,3,1,4,4,3,3,3,4,4,5,2,3, , , , , , , , , , ,2,4,5,4,4,2,2,3,4,4,2,2,4,3,3,3,2,1951,75,68901,non.,More Lake, ,2,8,1
368660,6,1, ,1,1,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1, ,3,3,4,2,1, ,2, ,2,2,2,2, ,2,1,5,5,3,5,5,3,1,1,1,1,3, , , ,2,4,4,4,4, , ,4,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,5, ,5,5, ,5,5, , , , , , , , , , , , , ,2,0,6,6,6, , , ,5,5,5, , ,5,5,5, ,5,1,5,1,1,5, ,5,3,3,1,3,3,3,5,5,5,3,3,3,5,2,2,1,3,5,1,1,1,1,1,5,4,3,1,3,2,1960,66,68022,"I fish Wanahoo, its a nice size lake, but it gets overfished Nebraska has very few bodies of water that can handle pressure, live scope will ruin our laks Believe most cannot reproduse to the pressure Live scope will  ultimately ruin our lakes because of here size - Its happening in Minnesota & South Dakota as well",80 percent of our lakes are small. 1 fish limits are the only way to save our lakes. Our streams are fine. I fished Wanahoo from the time it opened I went 4 times this last season and did not boat a fish.,"I love to fish, I hate that technology is going to ruin fishing. I fish Northern Minnesota, Leech Lake has been ruined by live scope. Guides are nervous there going to loose there jobs. I own Northwoods Taxidermy in Elkhorn I now go to Wanahoo to bird wath. Because I never catch fish there, so I go to relax I have a beautiful boat, I catch tons of pike & muskie up North. Nothing here anymore hate to be negative. But its the truth truth",2,8,1
369149,7,1, ,1, ,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2, ,5,2,2,1, , ,1,2,2,2,2, ,4,4,4,5,3,4,4,4,4,4,4,4,5,12,12,12,12,1,3,3,12,12,12,3,3,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2,0,6,6,6,6,6,6,5,5,5,3,2,4,2,4,1,3,5,2,2,1,4,4,5,4,3,4,3,3,2,5,5,3,4,4,4,5,3,3,4,4,1,2,3,5,3,2,1,2,4,2,4,1,1957,69,68801,I Live here.,"Do something about the Wipers. They have destroyed the White Bass fishing. Harlan Co. Reservoir used to have great White Bass fishing, Not any more. The wipers are breeding up the River, eating all the White Bass. I won't go to Harlen anymore. The wipers re destroying the fishing at Swanson Reservoir also. All lakes with Wipers Have gone downhill.", ,2,8,2
370168,5,1, ,1,2,2, ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,6,7,1,1,1, , ,1,2,2,2,2,9,1,3,5,5,4,3,4,4,4,4,4,4,3,12,12,12,5,5,9,5,5,5,12,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5,5,5,5,5,5,5,5,2,5,5,5, ,5, ,5, , , , , , ,5,2, , , , , , , ,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1984,42,68136, , , ,1,6,1
370342,4,1, ,1,1,2, ,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,6,3,2,2,1, , ,1,2,2,2,1,4,4,2,4,4,3,2,3,2,4,4,3,3,3,12,12,7,7,8,9,10,1,1,1,3,3,3,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5,5,5,5,5,5,4,5,4,5,5,4,4,4,4, , , , ,4, ,5,4,2, , , , , , , ,5,4,5,5,3,5,3,4,3,5,2,4,3,3,4,4,5,3,2,3,3,4,4,3,4,3,4,4,4,5,3,4,2,4,4,4,5,3,4,4,3,4,3,4,4,2,1984,42,69025,The outdoors and mostly clean lakes,Definitely more litter signs,Maybe cheaper day passes for fishing,1,6,1
370591,6,1, ,2, ,1, ,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,6,3,2,2,1, , ,1,2,2,2,2,4,4,1,2,2,5,3,1,3,2,2,3,2,3,12,12,12,12,7,2,2,2,3,4,3,4,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , ,5, , ,4,5,4,5, , , , , , , , , , , , , ,2, , , , , , , ,4,5,4,3,4,4,3,1,1,4,2,3,1,4,3,4,5,2,3,4,2,5,1,4,4,1,4,5,5,3,4,2,1,4,5,2,4,2,3,2,4,2,2,2,3,2,1994,32,68873,The challenge/experience,Quit trying to make everything so accessible.,I believe these live scopes are going to ruin a bunch of populations of fish and year classes which will result in poor fishing experiences later on down the road.,2,8,2
370653,7,1, ,2, ,1, ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2, , ,1,1,1,2,1,22,4,4,4,4,4,4,1,4,4,1,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,5,2,4,4,4,4,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,2, , , , , , , ,1,1,1,4,2,1,2,2,1,1,5,1,2,4,2,1,2,4,4,1,1,4,1,4,4,4,4,1,1,4,4,1,4,3,1,4,3,3,4,3,1,5,3,1,5,2,1991,35,68104,Good fishing, ,Good,1,1,1
370764,4,1, ,2, ,1, ,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,6,3,2,2,1, , ,1,2,2,2,2,7,4,3,3,5,3,3,4,3,3,3,3,3,3,12,12,12,12,5,6,5,6,7,12,6,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , , , ,3,3, , , , , , , , , , , , , , , , ,2, , , , , , , ,3,4,3,4,4,4,3,3,1,3,3,3,1,1,3,3,4,3,1,2,1,5,1,4,4,1,5,5,5,4,3,3,1,4,4,1,3,4,3,4,4,3,3,3,3,2,1962,64,68532, , , ,2,8,1
370882,13,1, ,1,1,1, ,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1, ,6,3,3,1,1, , ,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,5,4,3,5,4,5,1,3,3,4,4,1,5,4,5,5,5,3,4,3,4,4,4,4,4,4,4,5,2,2,2,4,4,2,4,4,4,3,3,4,4,4,5,2,1954,72,66508, , , ,2,8,2
371926,10,2,10,1,1,1, ,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,4,4,4,2,1,0,0,1,2,2,2,2, ,2, ,4,4,3,5,4,5,2,3,3,3,5,12,12, ,2,3,3,3,3,3,3,4,4,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,1,1, , , , ,1, , , , , , , , , , , ,2,0,6,6,6,6,6,6,5,5,5,2,3,5,2, ,3,2,1,5,2,1,4,3,5,1,5,3,3,3,5,5,5,5,5,5,5,5,2,3,3,5,5,1,2,2,3,4,5,5,3,3,1,2,1978,48,68522,Im able to angle locally for entertainment mostly.,Ensure the environment is thriving.,Just keep doing what you do!!,2,8,2
372176,4,1, ,2,1,1, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1, ,2,2,4,2,1, , ,1,2,2,2,2, ,2,4,3,4,4,4,4,4,3,4,3,3,4, , , , ,1, ,1, , , ,2, , ,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,1,1,1,4,4,4,4,4,4,4,2,1,4,3,3,3,4,3,3,3,3,4,2,4,2,4,4,3,3,2,3,3,4,4,4,2,4,4,4,4,3,4,3,3,4,4,2,3,2,1974,52,68736,Taking my sons,Make it Cheaper, ,2,8,1
372339,4,1, ,2, ,1, ,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2, , ,1,2,2,2,2,7,4,4,4,4,4,3,3,3,3,4,4,4,3,12,12,12,5,5,5,5,5,5,12,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2, , , , , , , ,4,4,4,4,1,4,4,1,1,4,3,3,3,1,4,4,4,3,3,1,3,3,3,3,4,4,2, , ,2,4,4,2,2,4,4,2,3,3,2,4,2,4,4,4,1,1978,48,68127,Having access to nearby lakes, , ,1,2,1
372971,4,1, ,2,1,2,1, ,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1, ,2,2,1,2,2,0,0,1,2,2,2,2, ,4,1, ,5,3,4,4,1,4,4,4,4,2, , , ,5,4,6,6,5,5,1,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2,0,6,6,6,6,6,6,4,5,4,3,4,5,5,5,1,5,4,3,4,5,5,4,5,2,5,5,1,5,2,5,5,3,4,5,3,5,5,5,2,3,3,2,4,2,3,1,1,5,5,5,4,1,1972,54,68929,I usually catch something and I like being outdoors.,"None, I like it the way it is.",I've never had a problem with the Rules and Regulations. always follow them even if they change. Get a book every year!,2,8,2
373256,21,1, ,1,2,2, ,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1, ,2,2,2,2,2, , ,1,2,2,2,2, ,4,2,4,4,3,4,4,3,3,3,4,4,3,6,6,8,8,9,10,9,9,8,6,3,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,3,4,5, ,3,2,2,2,4, ,4, , , , , , , , , , , ,1, ,3,2,3,2,2,2,4,4,3,3,2,2,2,1,1,3,3,2,1,2,2,3,4,4,4,3,5,3,2,3,3,1,2,4,3,4,4,2,2,3,3,2,4,5,4,3,3,4,4,2,3,2,1952,74,68862,The variety of Fish and Lakes. Do wish more Pan Fish were available For young ones,more Fish strtors in Iragation Lakes,Would like to see more Pan fish for young ones (Parch & Blue Giles),2,8,1
373487,4,1, ,2, ,2, ,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,3,1,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,1,12,2,3,3,3,12,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , ,5, ,5,5, , , , ,5, , ,5, , , , , , , ,5,2, , , , , , , ,5,3,4,3,2,4,3,5,1,3,1,4,1,1,5,5,4,1,4,2,3,3,3,5,4,3,5,5,5,4,5,1,1,4,5,3,4,1,3,2,5,4,4,1,3,2,1986,40,68028,I have 2 young kids.  There are a few spots that I can easily access where I know they will catch something and get excited about being outside.  The 30 min to an hour with them fishing and catching beats any other activity we do all year.,"Give me a boat :-)  just kidding.  I think keepings Platte River state park stocked with a variety of fish has kept myself and my family very happy.  Big fish, small fish- it has everything for such a small lake.  Great work!!!",none,1,4,1
373492,5,1, ,1,2,2, ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,1,4,2,1, , ,1,2,2,2,1,7,2,3,3,3,4,5,4,2,4,4, ,4,4,12,12,5,5,5,5,5,5,5,3,3,4,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0, , , , , ,4,4,5,5, , ,5,5, , , , , , ,4, , ,4,2, , , , , , , ,4,4,4,3,3,4,2,4,1,1,4,4,3,1,4,4,4,4,5,3,4,2,4,3,2,3,4,5,4,4,2,4,4,4,2,2,2,5,2,3,2,2,3,3,4,1,1977,49,68037,I live here.,A lot of water bodies need cleaned up., ,1,2,1
373549,4,2,4,2,2,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,2,1, , ,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2
